,Unnamed: 0,FOLDER,IN FILE,CHANNEL,CLIP LENGTH,SAMPLE RATE,OFFSET,DURATION,MANUAL ID,CONFIDENCE
709,8,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_122000.WAV,0,60.0,44100,9.0,3.0,bird,1.0
710,9,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_122000.WAV,0,60.0,44100,12.0,3.0000000000000018,bird,0.5163528273228929
711,10,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_122000.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,0.9128881690546756
712,11,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_122000.WAV,0,60.0,44100,18.0,3.0,bird,0.8943839247869018
713,12,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_122000.WAV,0,60.0,44100,21.0,3.0,bird,0.8421147797161644
714,13,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_122000.WAV,0,60.0,44100,27.000000000000004,3.0,bird,0.5559195656693493
715,14,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_122000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,0.9898133480424772
716,15,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_122000.WAV,0,60.0,44100,33.00000000000001,2.999999999999993,bird,0.5321866252325942
717,16,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_122000.WAV,0,60.0,44100,36.0,3.0,bird,0.751305518782027
718,17,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_122000.WAV,0,60.0,44100,39.0,3.0,bird,0.9179396620933732
719,18,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_122000.WAV,0,60.0,44100,42.0,3.0,bird,0.6931390727966591
720,19,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_122000.WAV,0,60.0,44100,48.0,3.0,bird,0.5067426874515987
721,20,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_122000.WAV,0,60.0,44100,51.0,3.000000000000007,bird,0.992144797107833
722,21,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_122000.WAV,0,60.0,44100,54.00000000000001,2.999999999999993,bird,0.3220272038104451
723,22,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190630_114000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,1.0
724,23,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190630_114000.WAV,0,60.0,44100,36.0,3.0,bird,0.6035248602749839
725,24,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190630_114000.WAV,0,60.0,44100,39.0,3.0,bird,0.8452363878177538
726,25,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_211000.WAV,0,60.0,44100,3.0,3.0,bird,0.9016949813536832
727,26,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_211000.WAV,0,60.0,44100,9.0,3.0,bird,0.3888289034691765
728,27,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_211000.WAV,0,60.0,44100,12.0,3.0000000000000018,bird,0.98057340396861
729,28,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_211000.WAV,0,60.0,44100,21.0,3.0,bird,0.6705606047019319
730,29,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_211000.WAV,0,60.0,44100,27.000000000000004,3.0,bird,0.6083170721703453
731,30,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_211000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,0.624239839149423
732,31,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_211000.WAV,0,60.0,44100,39.0,3.0,bird,1.0
733,32,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_211000.WAV,0,60.0,44100,45.0,3.0,bird,0.8768798445383306
734,33,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190707_211000.WAV,0,60.0,44100,54.00000000000001,2.999999999999993,bird,0.7961188496173882
735,34,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190627_110000.WAV,0,60.0,44100,0.0,3.0,bird,1.0
736,35,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190625_183000.WAV,0,60.0,44100,0.0,3.0,bird,1.0
737,36,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190625_183000.WAV,0,60.0,44100,3.0,3.0,bird,0.610429668291408
738,37,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190623_221000.WAV,0,60.0,44100,0.0,3.0,bird,1.0
739,38,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,0.0,3.0,bird,0.8527020133712383
740,39,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,3.0,3.0,bird,0.9678962690482632
741,40,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,6.0,3.0,bird,0.7505804927802898
742,41,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,9.0,3.0,bird,0.843469509593169
743,42,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,12.0,3.0000000000000018,bird,0.7781301966504844
744,43,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,0.889918601663531
745,44,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,18.0,3.0,bird,0.9639828874872504
746,45,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,21.0,3.0,bird,0.9861448397613882
747,46,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,0.7546934834866287
748,47,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,27.000000000000004,3.0,bird,0.3825731232533415
749,48,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,0.3174157440944199
750,49,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,33.00000000000001,2.999999999999993,bird,0.8738161275147676
751,50,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,36.0,3.0,bird,0.9508868573420628
752,51,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,39.0,3.0,bird,0.7905197774423959
753,52,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,42.0,3.0,bird,0.5162028752256356
754,53,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,45.0,3.0,bird,0.9010433423725698
755,54,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,48.0,3.0,bird,1.0
756,55,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,51.0,3.000000000000007,bird,0.4733514256199437
757,56,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190628_220000.WAV,0,60.0,44100,57.0,2.999999999999993,bird,0.7712594728007894
758,57,Stratified_Random_Sample_Peru2019_Subset/AM27_samples/,20190702_103000.WAV,0,60.0,44100,45.0,3.0,bird,1.0
759,0,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,0.0,3.0,bird,0.5539705249895511
760,1,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,3.0,3.0,bird,0.9998861220311468
761,2,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,6.0,3.0,bird,0.9994540520567694
762,3,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,9.0,3.0,bird,0.977434414164481
763,4,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,12.0,3.0000000000000018,bird,0.8071515364439787
764,5,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,0.2783253881239816
765,6,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,18.0,3.0,bird,0.9955188413522404
766,7,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,21.0,3.0,bird,0.3803726474810556
767,8,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,27.000000000000004,3.0,bird,0.9218410675453846
768,9,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,0.961545832853794
769,10,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,33.00000000000001,2.999999999999993,bird,0.9952368722325532
770,11,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,36.0,3.0,bird,0.3662285797357789
771,12,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,42.0,3.0,bird,0.954627625099189
772,13,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,45.0,3.0,bird,1.0
773,14,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,48.0,3.0,bird,0.411148804584194
774,15,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,54.00000000000001,2.999999999999993,bird,0.9773774146066668
775,16,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190623_122000.WAV,0,60.0,44100,57.0,2.999999999999993,bird,0.5093086153529308
776,17,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190630_121000.WAV,0,60.0,44100,0.0,3.0,bird,0.7357106379752185
777,18,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190630_121000.WAV,0,60.0,44100,3.0,3.0,bird,1.0
778,19,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190630_121000.WAV,0,60.0,44100,9.0,3.0,bird,0.6341170340369938
779,20,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190708_185000.WAV,0,60.0,44100,3.0,3.0,bird,0.462027231177803
780,21,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190708_185000.WAV,0,60.0,44100,6.0,3.0,bird,1.0
781,22,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190708_185000.WAV,0,60.0,44100,9.0,3.0,bird,0.7830690971237318
782,23,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190624_101000.WAV,0,60.0,44100,27.000000000000004,3.0,bird,1.0
783,24,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190705_202000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,1.0
784,25,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190630_210000.WAV,0,60.0,44100,54.00000000000001,2.999999999999993,bird,1.0
785,26,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190708_033000.WAV,0,60.0,44100,3.0,3.0,bird,1.0
786,27,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190708_033000.WAV,0,60.0,44100,6.0,3.0,bird,0.5202261925770862
787,28,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190708_033000.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,0.4032214169271536
788,29,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190708_033000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,0.3077796169067338
789,30,Stratified_Random_Sample_Peru2019_Subset/AM29_samples/,20190708_033000.WAV,0,60.0,44100,57.0,2.999999999999993,bird,0.8037706200501569
790,0,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190618_154000.WAV,0,60.0,44100,3.0,3.0,bird,1.0
791,1,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190618_154000.WAV,0,60.0,44100,9.0,3.0,bird,0.6920827154233521
792,2,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190626_073000.WAV,0,60.0,44100,3.0,3.0,bird,1.0
793,3,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_182000.WAV,0,60.0,44100,3.0,3.0,bird,0.6192061932785984
794,4,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_182000.WAV,0,60.0,44100,6.0,3.0,bird,1.0
795,5,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190620_121000.WAV,0,60.0,44100,0.0,3.0,bird,0.444422782040724
796,6,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190620_121000.WAV,0,60.0,44100,3.0,3.0,bird,0.4371916140682161
797,7,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190620_121000.WAV,0,60.0,44100,6.0,3.0,bird,0.43079076120436
798,8,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190620_121000.WAV,0,60.0,44100,9.0,3.0,bird,0.739951767947818
799,9,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190620_121000.WAV,0,60.0,44100,12.0,3.0000000000000018,bird,0.6403241097985747
800,10,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190620_121000.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,0.9040168458596743
801,11,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190620_121000.WAV,0,60.0,44100,18.0,3.0,bird,0.6398859813959987
802,12,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190620_121000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,0.8519129057994571
803,13,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190620_121000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,0.8737584577684473
804,14,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190620_121000.WAV,0,60.0,44100,36.0,3.0,bird,0.3386599498397424
805,15,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190620_121000.WAV,0,60.0,44100,42.0,3.0,bird,1.0
806,16,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190620_121000.WAV,0,60.0,44100,45.0,3.0,bird,0.672771488203873
807,17,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190620_121000.WAV,0,60.0,44100,51.0,3.000000000000007,bird,0.5436753210382506
808,18,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190630_145000.WAV,0,60.0,44100,12.0,3.0000000000000018,bird,1.0
809,19,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190622_144000.WAV,0,60.0,44100,39.0,3.0,bird,1.0
810,20,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_160000.WAV,0,60.0,44100,3.0,3.0,bird,1.0
811,21,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_160000.WAV,0,60.0,44100,6.0,3.0,bird,0.7204344129128655
812,22,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_160000.WAV,0,60.0,44100,9.0,3.0,bird,0.2612778427451316
813,23,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_160000.WAV,0,60.0,44100,18.0,3.0,bird,0.2543873512722202
814,24,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190701_184000.WAV,0,60.0,44100,3.0,3.0,bird,1.0
815,25,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190701_184000.WAV,0,60.0,44100,6.0,3.0,bird,0.7014519491465755
816,26,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190701_184000.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,0.6008823957586091
817,27,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,3.0,3.0,bird,0.8174752281525669
818,28,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,6.0,3.0,bird,0.6976799788562167
819,29,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,9.0,3.0,bird,1.0
820,30,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,12.0,3.0000000000000018,bird,0.9886474490368964
821,31,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,0.438877513712507
822,32,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,18.0,3.0,bird,0.7814195915340351
823,33,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,21.0,3.0,bird,0.9079019700465542
824,34,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,0.9630581828430652
825,35,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,27.000000000000004,3.0,bird,0.7480586999464609
826,36,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,0.933320351175604
827,37,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,33.00000000000001,2.999999999999993,bird,0.9754187456344304
828,38,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,36.0,3.0,bird,0.9882587256718915
829,39,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,39.0,3.0,bird,0.9391518194564076
830,40,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,42.0,3.0,bird,0.9568148852629732
831,41,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,45.0,3.0,bird,0.9279532256810968
832,42,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,48.0,3.0,bird,0.9419943436178628
833,43,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,51.0,3.000000000000007,bird,0.5843852814457248
834,44,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,54.00000000000001,2.999999999999993,bird,0.7741936121605915
835,45,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190625_214000.WAV,0,60.0,44100,57.0,2.999999999999993,bird,0.7789163662792242
836,46,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190622_135000.WAV,0,60.0,44100,9.0,3.0,bird,1.0
837,47,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190701_135000.WAV,0,60.0,44100,0.0,3.0,bird,0.4551131544746203
838,48,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190701_135000.WAV,0,60.0,44100,3.0,3.0,bird,0.9746810041090996
839,49,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190701_135000.WAV,0,60.0,44100,9.0,3.0,bird,0.6440348226022852
840,50,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190701_135000.WAV,0,60.0,44100,18.0,3.0,bird,0.4711399310788539
841,51,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190701_135000.WAV,0,60.0,44100,21.0,3.0,bird,0.817144050347826
842,52,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190701_135000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,0.7733463772331068
843,53,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190701_135000.WAV,0,60.0,44100,45.0,3.0,bird,1.0
844,54,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190701_135000.WAV,0,60.0,44100,48.0,3.0,bird,0.4299900543654014
845,55,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190701_135000.WAV,0,60.0,44100,54.00000000000001,2.999999999999993,bird,0.7018660776573048
846,56,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190701_135000.WAV,0,60.0,44100,57.0,2.999999999999993,bird,0.7607649799765291
847,57,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_125000.WAV,0,60.0,44100,3.0,3.0,bird,0.93711228018445
848,58,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_125000.WAV,0,60.0,44100,6.0,3.0,bird,1.0
849,59,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_125000.WAV,0,60.0,44100,9.0,3.0,bird,0.9951544602467218
850,60,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_125000.WAV,0,60.0,44100,36.0,3.0,bird,0.7946120283827911
851,61,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_125000.WAV,0,60.0,44100,39.0,3.0,bird,0.9045137454511484
852,62,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_125000.WAV,0,60.0,44100,42.0,3.0,bird,0.3455172006078273
853,63,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_125000.WAV,0,60.0,44100,45.0,3.0,bird,0.7420943037355688
854,64,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_125000.WAV,0,60.0,44100,48.0,3.0,bird,0.706064843671312
855,65,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_125000.WAV,0,60.0,44100,51.0,3.000000000000007,bird,0.7154585052761571
856,66,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_125000.WAV,0,60.0,44100,54.00000000000001,2.999999999999993,bird,0.3424142743076184
857,67,Stratified_Random_Sample_Peru2019_Subset/AM2_samples/,20190621_125000.WAV,0,60.0,44100,57.0,2.999999999999993,bird,0.4731727592936708
858,0,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190706_231000.WAV,0,60.0,44100,0.0,3.0,bird,1.0
859,1,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190705_094000.WAV,0,60.0,44100,3.0,3.0,bird,1.0
860,2,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190705_094000.WAV,0,60.0,44100,6.0,3.0,bird,0.3280232338451837
861,3,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190620_093000.WAV,0,60.0,44100,39.0,3.0,bird,0.3970039264400273
862,4,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190620_093000.WAV,0,60.0,44100,42.0,3.0,bird,0.8278539886317042
863,5,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190620_093000.WAV,0,60.0,44100,45.0,3.0,bird,0.5664138418490866
864,6,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190620_093000.WAV,0,60.0,44100,48.0,3.0,bird,0.9242509002809856
865,7,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190620_093000.WAV,0,60.0,44100,51.0,3.000000000000007,bird,1.0
866,8,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190620_093000.WAV,0,60.0,44100,54.00000000000001,2.999999999999993,bird,0.7426878640959522
867,9,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190620_093000.WAV,0,60.0,44100,57.0,2.999999999999993,bird,0.9344473073650186
868,10,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190706_125000.WAV,0,60.0,44100,0.0,3.0,bird,0.9173922272891684
869,11,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190706_125000.WAV,0,60.0,44100,6.0,3.0,bird,0.4819009149444478
870,12,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190706_125000.WAV,0,60.0,44100,9.0,3.0,bird,0.9371923095599386
871,13,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190706_125000.WAV,0,60.0,44100,12.0,3.0000000000000018,bird,0.931385402714451
872,14,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190706_125000.WAV,0,60.0,44100,15.000000000000002,2.9999999999999982,bird,0.9838548760083587
873,15,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190706_125000.WAV,0,60.0,44100,18.0,3.0,bird,0.9493895506434472
874,16,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190706_125000.WAV,0,60.0,44100,21.0,3.0,bird,0.9983550689704904
875,17,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190706_125000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,1.0
876,18,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190706_125000.WAV,0,60.0,44100,27.000000000000004,3.0,bird,0.8586123413178606
877,19,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190706_125000.WAV,0,60.0,44100,30.000000000000004,3.000000000000004,bird,0.8384050223677441
878,20,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190706_125000.WAV,0,60.0,44100,33.00000000000001,2.999999999999993,bird,0.9586292096108824
879,21,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190706_125000.WAV,0,60.0,44100,48.0,3.0,bird,0.8161881605411029
880,22,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190706_125000.WAV,0,60.0,44100,57.0,2.999999999999993,bird,0.5954259195550743
881,23,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190705_194000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,1.0
882,24,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190705_162000.WAV,0,60.0,44100,3.0,3.0,bird,0.9534470937826676
883,25,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190705_162000.WAV,0,60.0,44100,12.0,3.0000000000000018,bird,0.305825178113549
884,26,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190705_162000.WAV,0,60.0,44100,21.0,3.0,bird,0.9625387575252892
885,27,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190705_162000.WAV,0,60.0,44100,24.0,3.000000000000004,bird,0.9881062360008932
886,28,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190705_162000.WAV,0,60.0,44100,33.00000000000001,2.999999999999993,bird,0.979468037279176
887,29,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190705_162000.WAV,0,60.0,44100,36.0,3.0,bird,0.2911321092735237
888,30,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190705_162000.WAV,0,60.0,44100,39.0,3.0,bird,0.9949943830378072
889,31,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190705_162000.WAV,0,60.0,44100,45.0,3.0,bird,1.0
890,32,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190705_162000.WAV,0,60.0,44100,48.0,3.0,bird,0.996676372430542
891,33,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190705_162000.WAV,0,60.0,44100,54.00000000000001,2.999999999999993,bird,0.9597578051952677
892,34,Stratified_Random_Sample_Peru2019_Subset/AM30_samples/,20190705_162000.WAV,0,60.0,44100,57.0,2.999999999999993,bird,0.9897467803193508
